RDIST_ML,RDIST_AP,RDIST,MDIST_ML,MDIST_AP,MDIST,TOTEX_ML,TOTEX_AP,TOTEX,MVELO_ML,MVELO_AP,MVELO,MFREQ_ML,MFREQ_AP,MFREQ,AREA_CE,RDIST_ML,RDIST_AP,RDIST,MDIST_ML,MDIST_AP,MDIST,TOTEX_ML,TOTEX_AP,TOTEX,MVELO_ML,MVELO_AP,MVELO,MFREQ_ML,MFREQ_AP,MFREQ,AREA_CE,RDIST_ML,RDIST_AP,RDIST,MDIST_ML,MDIST_AP,MDIST,TOTEX_ML,TOTEX_AP,TOTEX,MVELO_ML,MVELO_AP,MVELO,MFREQ_ML,MFREQ_AP,MFREQ,AREA_CE,RDIST_ML,RDIST_AP,RDIST,MDIST_ML,MDIST_AP,MDIST,TOTEX_ML,TOTEX_AP,TOTEX,MVELO_ML,MVELO_AP,MVELO,MFREQ_ML,MFREQ_AP,MFREQ,AREA_CE
-0.12157370621161565,-0.08958192484100572,-0.08484240167498942,-0.12552330884996254,-0.0982710506453689,-0.09076680563250977,0.20821811409035088,0.25008390205682807,0.4499337955571815,-0.10972489829657492,-0.10538033539439333,-0.0852373619388241,-0.1361872359734992,-0.13855699755650733,-0.13816203729267265,0.4155722526035634,-0.1872910685440016,-0.11481848409052965,-0.1097622572681944,-0.19571811324789368,-0.12408823326481096,-0.11650389303130806,0.28293802593317674,0.41945615013622845,0.6629977420787097,-0.17043697913621741,-0.15695370760999008,-0.13251527796870302,-0.20498786242217495,-0.2108867937148994,-0.2100440892445102,0.5686148413951183,-0.24044814066317258,-0.25109837864240037,-0.21214893688979594,-0.2517069636697848,-0.26357437170378145,-0.221886297327947,0.8449632556769829,0.5577111227515255,1.2895346181813192,-0.2072802566707204,-0.23588375295778927,-0.162853549671656,-0.2915692829634659,-0.2970465482099258,-0.2797018749294692,0.22298935769008138,0.29109375000000004,0.2334375,0.37968750000000007,0.23765625,0.19828125,0.33187500000000003,5.256562499999999,4.2159375,7.41375,0.5259375,0.421875,0.7410937499999999,0.15328125,0.14765625,0.2446875,1.8646874999999998
-0.31780588029018036,-0.3419812879826188,-0.2734842995207099,-0.34601052259802517,-0.37018593029046365,-0.2855720033669291,0.9554322581782443,0.951403023562838,1.7491914774133068,-0.3258643495209932,-0.3258643495209932,-0.24527965721286502,-0.42256598029074693,-0.41450751105993416,-0.3903321033674957,0.40342711586756663,-0.2962855278710882,-0.3446175765977228,-0.2560088205988927,-0.33656223514328365,-0.37281127168825967,-0.2962855278710882,1.0932608730196565,0.8797943244770203,1.7376881893747846,-0.30836854005274683,-0.3325345644160641,-0.24392580841723402,-0.4171156496876746,-0.4171156496876746,-0.38086661314269876,0.29175439830296607,-0.2341203676282913,-0.24284704411530975,-0.19266865431495378,-0.24284704411530975,-0.2624820662111012,-0.2057586690454814,0.6429106193170611,0.7301773841872452,1.2952296867216886,-0.24721038235881895,-0.2384837058718005,-0.18176030870618073,-0.31920546337672095,-0.31484212513321175,-0.3039337795244388,0.3178419201756244,0.9,0.2,0.93,0.8,0.16,0.83,7.86,3.65,9.23,0.79,0.37,0.92,0.16,0.16,0.18,3.4
-0.18059469718755394,-0.18404555127394034,-0.16449071145108418,-0.19209754414217523,-0.1909472594467131,-0.17484327371024333,0.49002128026686603,0.5751423477310634,0.9512854431471789,-0.15183757980100077,-0.1437855869327659,-0.10582619198251571,-0.198999252314948,-0.19669868292402373,-0.1782941277966297,0.04601138781848501,-0.19345695253865397,-0.18835338907514454,-0.17687037128224836,-0.19983640686804074,-0.19473284340453134,-0.18069804387988042,0.546559749670212,0.5720775669877592,1.019915260910711,-0.1475248813670692,-0.1449730996353145,-0.10031691932960704,-0.19473284340453134,-0.19600873427040869,-0.16921502608698424,-0.05183306642626753,-0.1273924897734114,-0.13512000154735995,-0.12442036986035428,-0.13155345765169138,-0.13749769747780566,-0.12798691375602284,0.3974838868724785,0.3826232873071928,0.6887516383520775,-0.09172705081672579,-0.09291589878194864,-0.06260027566876589,-0.12620364180818855,-0.12085382596468572,-0.10183225852112006,-0.08875493090366866,0.72,0.9,1.15,0.53,0.8,1.04,18.58,17.05,27.87,1.86,1.7,2.79,0.45,0.34,0.43,11.24
-0.385339395336944,-0.2711647596815532,-0.26693606947209425,-0.3895680855464029,-0.3049942813572245,-0.29653690093830665,0.9509267108520745,1.1116169388115134,1.8474090352573653,-0.2838508303099299,-0.26693606947209425,-0.19081964570183368,-0.3261377324045191,-0.3684246344991083,-0.2923082107288477,-0.26693606947209425,-0.4000715724372708,-0.23647743010381275,-0.2280879869072252,-0.40426629403556463,-0.27422992448845696,-0.25745103809528175,0.879318515042337,1.0764704301621455,1.8524939258464976,-0.33295602686457004,-0.31198241887310113,-0.23647743010381275,-0.40426629403556463,-0.42523990202703355,-0.395876850838977,0.09910029775969097,-0.30588349314859836,-0.4105708918732523,-0.2954147532761329,-0.3320553428297618,-0.4210396317457177,-0.311117863084831,1.5732553139589402,0.5944281358834256,2.0181767585387194,-0.2744772735312021,-0.3739303023196234,-0.22736794410510786,-0.4105708918732523,-0.4210396317457177,-0.3529928225746926,-0.04939936627319614,0.28,1.42,1.44,0.19,1.15,1.2,3.51,5.63,7.58,0.35,0.56,0.76,0.14,0.09,0.1,7.35
-0.3431993550616147,-0.3478060578141196,-0.27409881377404127,-0.37083957157664404,-0.37083957157664404,-0.29713232753656577,1.0664516872048833,0.9236439018772316,1.8403777496257059,-0.3616261660716343,-0.37544627432914895,-0.2833122192790511,-0.4675803293792469,-0.4721870321317518,-0.4399401128642175,0.5735344926868595,-0.5487490807413601,-0.4529674230119591,-0.4103977973544475,-0.5806762999844938,-0.4955370486694706,-0.44232501659758117,1.1433935391447247,2.0479980843668457,2.9206754103458326,-0.5168218614982264,-0.4210402037688254,-0.3359009524538022,-0.6019611128132496,-0.5913187063988716,-0.4529674230119591,-0.261404107553157,-0.2627923724469175,-0.30000191190842795,-0.2542055556481074,-0.28282827831080776,-0.308588728707238,-0.26851691697945756,0.9221883457888767,0.7447274652801343,1.5347146107706637,-0.2112714716540569,-0.2284451052516771,-0.1511637540623862,-0.2856905505770778,-0.2771037337782677,-0.2112714716540569,-0.1597505708611963,0.35,0.19,0.39,0.28,0.17,0.36,3.24,2.55,4.54,0.32,0.25,0.45,0.11,0.11,0.2,1.15
-0.6299246805575919,-0.2707952075040682,-0.2707952075040682,-0.6415095022689958,-0.36347378119530016,-0.35188895948389615,0.19259766095209133,2.694919150615353,2.903445941420625,-0.5835853937119759,-0.32871931606108823,-0.3055496726382802,-0.560415750289168,-0.548830928577764,-0.45615235488653205,-0.47932199830934,-0.36549676095736033,-0.2755911985136211,-0.255158116140044,-0.3777566103815066,-0.304197513836629,-0.2715045820389057,0.6888502895192178,1.2241970477069377,1.7840635047429498,-0.34506367858378323,-0.2919376644124828,-0.2347250337664669,-0.4145361586539453,-0.41044954217922985,-0.381843226856222,0.2311492443510908,-0.17247332341282567,-0.28622672144998706,-0.16615369018853893,-0.20196494512616384,-0.2925463546742738,-0.19143222308568592,0.9587410237345015,0.36680204505964314,1.2368048856031182,-0.20196494512616384,-0.2609481885528401,-0.17457986782092128,-0.30097253230665616,-0.30097253230665616,-0.2925463546742738,0.28043372432772423,0.54,0.42,0.68,0.47,0.38,0.64,9.92,4.37,11.64,0.99,0.44,1.16,0.26,0.13,0.29,3.82
-0.7539618636796825,-0.5512158163036335,-0.5174248084076254,-0.7877528715756907,-0.635693336043654,-0.5850068241996416,1.4593491535088527,2.5575569101291182,3.6895556746453924,-0.635693336043654,-0.5343203123556294,-0.4160517847196008,-0.6863798478876663,-0.7201708557836745,-0.4329472886676049,-0.449842792615609,-0.3132290606481116,-0.43505959031455943,-0.2855403039057371,-0.3409178173904861,-0.4627483470569339,-0.30215355795116183,1.3148698358035091,0.9272272414102664,2.0569285164991458,-0.3686065741328606,-0.4073708335721849,-0.2966158066026869,-0.5015126064962583,-0.49597485514778333,-0.4682860984054088,0.378989857911251,-0.2770858737689929,-0.46034139600730933,-0.24184442718470125,-0.32642389898700114,-0.48853455327474254,-0.2911824524027095,1.7951111853873543,0.6673848946900225,2.3378294627854457,-0.3757619242050094,-0.48853455327474254,-0.31937560967014283,-0.5519691571264675,-0.5590174464433258,-0.5096794212253175,0.08942517070763996,0.96,0.33,1.01,0.84,0.28,0.92,9.34,3.79,10.79,0.93,0.38,1.08,0.18,0.13,0.19,5.48
-0.25079057224835144,-0.19370377838181527,-0.18633774046355253,-0.25815661016661423,-0.21211887317747213,-0.19922830682051232,0.8430660586136643,0.4545075584253052,1.204001916608538,-0.17528868358615846,-0.2158018921366035,-0.14030000347441046,-0.24158302485052305,-0.2692056670440083,-0.24158302485052305,0.08252264355303719,-0.16151790465065757,-0.15346159073666563,-0.14630042281311728,-0.16509848861243176,-0.1561470287079963,-0.14898586078444792,0.5528085957232932,0.3916823174434546,0.8464164805887766,-0.10959943720493184,-0.12571206503291565,-0.08005961952029478,-0.15435673672710917,-0.1642033426219882,-0.14003440088001243,-0.08543049546295604,-0.15571973395935837,-0.12630650462525558,-0.11841515041366701,-0.16145890065869553,-0.128458692137507,-0.12128473376333557,0.5380020408230177,0.18432589297636687,0.7223727710392233,-0.11411077538916416,-0.14926317142260412,-0.09545848361631847,-0.16504587984578126,-0.17939379659412408,-0.17078504654511836,0.24100016413232106,0.46,0.11,0.47,0.4,0.09,0.41,15.31,4.98,16.82,1.53,0.5,1.68,0.43,0.29,0.65,0.9
-0.2200847575351596,-0.29230493256791357,-0.1951812489031755,-0.23502686271435008,-0.3196987920630961,-0.20763300321916758,0.7337196230698321,0.5668661152355385,1.2492222517519034,-0.2748724765255247,-0.29230493256791357,-0.22257510839835803,-0.36203475673746904,-0.35456370414787386,-0.34958300242147705,0.776055587744205,-0.35593458634172204,-0.3020913907351197,-0.277240685070534,-0.3683599391740149,-0.33108388067713634,-0.29794960645768875,0.6588025616288602,1.3214880460178118,1.7895096693675088,-0.3269420963997054,-0.26067354796081027,-0.21097213663163886,-0.3849270762837387,-0.37250172345144583,-0.3269420963997054,0.04581848856907985,-0.3908268298161459,-0.1918945659001244,-0.1731273711910658,-0.4246077802924515,-0.22192207743461825,-0.21066176060918307,0.7239445359019367,0.9716715060615106,1.6210164429949392,-0.375813074048899,-0.3495390014562169,-0.2857305394454176,-0.44712841394332176,-0.46589560865238044,-0.4508818528851336,0.6713963907165725,0.77,0.14,0.78,0.6,0.11,0.63,7.83,3.01,8.94,0.78,0.3,0.89,0.18,0.16,0.23,1.54
-0.38883280815702115,-0.38883280815702115,-0.3556524085276221,-0.3998929413668209,-0.3998929413668209,-0.36118247513252194,1.248066906893336,1.0876949753512404,2.1273474970724133,-0.3058818090835233,-0.3224720088982229,-0.21740074340512566,-0.394362874761921,-0.40542300797172076,-0.28376154266392395,-0.23952100982472507,-0.38731144118797467,-0.35164275007090495,-0.301016220743451,-0.4075291785492631,-0.37646289918923453,-0.3209052144078079,0.9833854031679926,1.1985481528096715,2.016626842623756,-0.3608475735849875,-0.33915048958750726,-0.2574576809000248,-0.4517452057865524,-0.4494439999080317,-0.3965162647020572,0.20146852001637536,-0.4536672648963914,-0.3709473077642859,-0.3158006696762155,-0.49502724346244426,-0.4054139565693298,-0.3433739887202507,1.4626784086640539,1.0077186444374735,2.303664639507127,-0.41920061609134746,-0.46056059465740024,-0.3364806589592419,-0.5432805517895059,-0.5777472005945498,-0.5088139029844618,0.4562522635567697,0.12,0.23,0.26,0.1,0.18,0.23,2.92,2.61,4.35,0.29,0.26,0.44,0.16,0.11,0.3,0.51
